"KOs","id","Description","cor","p.value","p.adjust","Z_score","type"
"P18669","hsa05230","Central carbon metabolism in cancer",0.813906983795563,7.35625316697916e-09,4.64051545651473e-08,5.34026598660005,"Enriched"
"P18669","hsa01200","Carbon metabolism",0.813906983795563,7.35625316697916e-09,4.64051545651473e-08,5.34026598660005,"Enriched"
"P18669","hsa04922","Glucagon signaling pathway",0.813906983795563,7.35625316697916e-09,4.64051545651473e-08,5.34026598660005,"Enriched"
"P18669","hsa01100","Metabolic pathways",0.813906983795563,7.35625316697916e-09,4.64051545651473e-08,5.34026598660005,"Enriched"
"P18669","hsa00010","Glycolysis / Gluconeogenesis",0.813906983795563,7.35625316697916e-09,4.64051545651473e-08,5.34026598660005,"Enriched"
"P00558","hsa01200","Carbon metabolism",0.6381267096183,4.25979617872673e-05,9.73245099167427e-05,3.72586182011146,"Enriched"
"P00558","hsa00010","Glycolysis / Gluconeogenesis",0.6381267096183,4.25979617872673e-05,9.73245099167427e-05,3.72586182011146,"Enriched"
"P00558","hsa04066","HIF-1 signaling pathway",0.6381267096183,4.25979617872673e-05,9.73245099167427e-05,3.72586182011146,"Enriched"
"P00558","hsa01230","Biosynthesis of amino acids",0.6381267096183,4.25979617872673e-05,9.73245099167427e-05,3.72586182011146,"Enriched"
"P00558","hsa01100","Metabolic pathways",0.6381267096183,4.25979617872673e-05,9.73245099167427e-05,3.72586182011146,"Enriched"
"P07205","hsa01230","Biosynthesis of amino acids",-0.898104257981311,1.58250952183706e-12,2.96859351969172e-11,-6.54531064763413,"Depleted"
"P07205","hsa01200","Carbon metabolism",-0.898104257981311,1.58250952183706e-12,2.96859351969172e-11,-6.54531064763413,"Depleted"
"P07205","hsa04066","HIF-1 signaling pathway",-0.898104257981311,1.58250952183706e-12,2.96859351969172e-11,-6.54531064763413,"Depleted"
"P07205","hsa01100","Metabolic pathways",-0.898104257981311,1.58250952183706e-12,2.96859351969172e-11,-6.54531064763413,"Depleted"
"P07205","hsa00010","Glycolysis / Gluconeogenesis",-0.898104257981311,1.58250952183706e-12,2.96859351969172e-11,-6.54531064763413,"Depleted"
"P36871","hsa00052","Galactose metabolism",0.775501209605573,9.3020004155622e-08,4.19227142016442e-07,4.92619708881009,"Enriched"
"P36871","hsa01100","Metabolic pathways",0.775501209605573,9.3020004155622e-08,4.19227142016442e-07,4.92619708881009,"Enriched"
"P36871","hsa00030","Pentose phosphate pathway",0.775501209605573,9.3020004155622e-08,4.19227142016442e-07,4.92619708881009,"Enriched"
"P36871","hsa00520","Amino sugar and nucleotide sugar metabolism",0.775501209605573,9.3020004155622e-08,4.19227142016442e-07,4.92619708881009,"Enriched"
"P36871","hsa00230","Purine metabolism",0.775501209605573,9.3020004155622e-08,4.19227142016442e-07,4.92619708881009,"Enriched"
"P36871","hsa00010","Glycolysis / Gluconeogenesis",0.775501209605573,9.3020004155622e-08,4.19227142016442e-07,4.92619708881009,"Enriched"
"P36871","hsa01250","Biosynthesis of nucleotide sugars",0.775501209605573,9.3020004155622e-08,4.19227142016442e-07,4.92619708881009,"Enriched"
"P14618","hsa01230","Biosynthesis of amino acids",-0.202368887078026,0.133334331777032,0.1576204911582,-1.0042855796254,"Depleted"
"P14618","hsa00010","Glycolysis / Gluconeogenesis",-0.202368887078026,0.133334331777032,0.1576204911582,-1.0042855796254,"Depleted"
"P14618","hsa05203","Viral carcinogenesis",-0.202368887078026,0.133334331777032,0.1576204911582,-1.0042855796254,"Depleted"
"P14618","hsa00620","Pyruvate metabolism",-0.202368887078026,0.133334331777032,0.1576204911582,-1.0042855796254,"Depleted"
"P14618","hsa05230","Central carbon metabolism in cancer",-0.202368887078026,0.133334331777032,0.1576204911582,-1.0042855796254,"Depleted"
"P14618","hsa04922","Glucagon signaling pathway",-0.202368887078026,0.133334331777032,0.1576204911582,-1.0042855796254,"Depleted"
"P14618","hsa01100","Metabolic pathways",-0.202368887078026,0.133334331777032,0.1576204911582,-1.0042855796254,"Depleted"
"P14618","hsa01200","Carbon metabolism",-0.202368887078026,0.133334331777032,0.1576204911582,-1.0042855796254,"Depleted"
"P14618","hsa04930","Type II diabetes mellitus",-0.202368887078026,0.133334331777032,0.1576204911582,-1.0042855796254,"Depleted"
"P14618","hsa05165","Human papillomavirus infection",-0.202368887078026,0.133334331777032,0.1576204911582,-1.0042855796254,"Depleted"
"Q96G03","hsa01100","Metabolic pathways",-0.587903774139082,0.000201337949581676,0.000408502092201532,-3.34696875520057,"Depleted"
"Q96G03","hsa00052","Galactose metabolism",-0.587903774139082,0.000201337949581676,0.000408502092201532,-3.34696875520057,"Depleted"
"Q96G03","hsa01250","Biosynthesis of nucleotide sugars",-0.587903774139082,0.000201337949581676,0.000408502092201532,-3.34696875520057,"Depleted"
"Q96G03","hsa00230","Purine metabolism",-0.587903774139082,0.000201337949581676,0.000408502092201532,-3.34696875520057,"Depleted"
"Q96G03","hsa00010","Glycolysis / Gluconeogenesis",-0.587903774139082,0.000201337949581676,0.000408502092201532,-3.34696875520057,"Depleted"
"Q96G03","hsa00520","Amino sugar and nucleotide sugar metabolism",-0.587903774139082,0.000201337949581676,0.000408502092201532,-3.34696875520057,"Depleted"
"Q96G03","hsa00030","Pentose phosphate pathway",-0.587903774139082,0.000201337949581676,0.000408502092201532,-3.34696875520057,"Depleted"
"Q9NR19","hsa01100","Metabolic pathways",0.350083403193373,0.0247511324531794,0.0345723688772855,1.81747287664965,"Enriched"
"Q9NR19","hsa01200","Carbon metabolism",0.350083403193373,0.0247511324531794,0.0345723688772855,1.81747287664965,"Enriched"
"Q9NR19","hsa00010","Glycolysis / Gluconeogenesis",0.350083403193373,0.0247511324531794,0.0345723688772855,1.81747287664965,"Enriched"
"Q9NR19","hsa00630","Glyoxylate and dicarboxylate metabolism",0.350083403193373,0.0247511324531794,0.0345723688772855,1.81747287664965,"Enriched"
"Q9NR19","hsa00620","Pyruvate metabolism",0.350083403193373,0.0247511324531794,0.0345723688772855,1.81747287664965,"Enriched"
"P60174","hsa01100","Metabolic pathways",0.697212516064439,4.62486842170253e-06,1.31958387188937e-05,4.20255699062959,"Enriched"
"P60174","hsa01230","Biosynthesis of amino acids",0.697212516064439,4.62486842170253e-06,1.31958387188937e-05,4.20255699062959,"Enriched"
"P60174","hsa01200","Carbon metabolism",0.697212516064439,4.62486842170253e-06,1.31958387188937e-05,4.20255699062959,"Enriched"
"P60174","hsa00562","Inositol phosphate metabolism",0.697212516064439,4.62486842170253e-06,1.31958387188937e-05,4.20255699062959,"Enriched"
"P60174","hsa00051","Fructose and mannose metabolism",0.697212516064439,4.62486842170253e-06,1.31958387188937e-05,4.20255699062959,"Enriched"
"P60174","hsa00010","Glycolysis / Gluconeogenesis",0.697212516064439,4.62486842170253e-06,1.31958387188937e-05,4.20255699062959,"Enriched"
"Q2TB90","hsa00052","Galactose metabolism",-0.2127089032061,0.121236981132287,0.144719667402398,-1.05935236554629,"Depleted"
"Q2TB90","hsa05230","Central carbon metabolism in cancer",-0.2127089032061,0.121236981132287,0.144719667402398,-1.05935236554629,"Depleted"
"Q2TB90","hsa01250","Biosynthesis of nucleotide sugars",-0.2127089032061,0.121236981132287,0.144719667402398,-1.05935236554629,"Depleted"
"Q2TB90","hsa00010","Glycolysis / Gluconeogenesis",-0.2127089032061,0.121236981132287,0.144719667402398,-1.05935236554629,"Depleted"
"Q2TB90","hsa04910","Insulin signaling pathway",-0.2127089032061,0.121236981132287,0.144719667402398,-1.05935236554629,"Depleted"
"Q2TB90","hsa04930","Type II diabetes mellitus",-0.2127089032061,0.121236981132287,0.144719667402398,-1.05935236554629,"Depleted"
"Q2TB90","hsa04066","HIF-1 signaling pathway",-0.2127089032061,0.121236981132287,0.144719667402398,-1.05935236554629,"Depleted"
"Q2TB90","hsa01100","Metabolic pathways",-0.2127089032061,0.121236981132287,0.144719667402398,-1.05935236554629,"Depleted"
"Q2TB90","hsa00520","Amino sugar and nucleotide sugar metabolism",-0.2127089032061,0.121236981132287,0.144719667402398,-1.05935236554629,"Depleted"
"Q2TB90","hsa05131","Shigellosis",-0.2127089032061,0.121236981132287,0.144719667402398,-1.05935236554629,"Depleted"
"Q2TB90","hsa01200","Carbon metabolism",-0.2127089032061,0.121236981132287,0.144719667402398,-1.05935236554629,"Depleted"
"Q2TB90","hsa00051","Fructose and mannose metabolism",-0.2127089032061,0.121236981132287,0.144719667402398,-1.05935236554629,"Depleted"
"O75390","hsa01100","Metabolic pathways",0.468255016085651,0.00343750419539874,0.00560511072959223,2.53607658647047,"Enriched"
"O75390","hsa01200","Carbon metabolism",0.468255016085651,0.00343750419539874,0.00560511072959223,2.53607658647047,"Enriched"
"O75390","hsa01230","Biosynthesis of amino acids",0.468255016085651,0.00343750419539874,0.00560511072959223,2.53607658647047,"Enriched"
"O75390","hsa00630","Glyoxylate and dicarboxylate metabolism",0.468255016085651,0.00343750419539874,0.00560511072959223,2.53607658647047,"Enriched"
"O75390","hsa00020","Citrate cycle (TCA cycle)",0.468255016085651,0.00343750419539874,0.00560511072959223,2.53607658647047,"Enriched"
"P07954","hsa05211","Renal cell carcinoma",0.586426628977928,0.000209945406143527,0.000423954911272838,3.33666204878078,"Enriched"
"P07954","hsa05200","Pathways in cancer",0.586426628977928,0.000209945406143527,0.000423954911272838,3.33666204878078,"Enriched"
"P07954","hsa01100","Metabolic pathways",0.586426628977928,0.000209945406143527,0.000423954911272838,3.33666204878078,"Enriched"
"P07954","hsa01200","Carbon metabolism",0.586426628977928,0.000209945406143527,0.000423954911272838,3.33666204878078,"Enriched"
"P07954","hsa04934","Cushing syndrome",0.586426628977928,0.000209945406143527,0.000423954911272838,3.33666204878078,"Enriched"
"P07954","hsa00620","Pyruvate metabolism",0.586426628977928,0.000209945406143527,0.000423954911272838,3.33666204878078,"Enriched"
"P07954","hsa00020","Citrate cycle (TCA cycle)",0.586426628977928,0.000209945406143527,0.000423954911272838,3.33666204878078,"Enriched"
"O75874","hsa05230","Central carbon metabolism in cancer",0.939464322493608,8.50081349386948e-16,4.32833087062867e-14,7.45988596450336,"Enriched"
"O75874","hsa00480","Glutathione metabolism",0.939464322493608,8.50081349386948e-16,4.32833087062867e-14,7.45988596450336,"Enriched"
"O75874","hsa01100","Metabolic pathways",0.939464322493608,8.50081349386948e-16,4.32833087062867e-14,7.45988596450336,"Enriched"
"O75874","hsa04146","Peroxisome",0.939464322493608,8.50081349386948e-16,4.32833087062867e-14,7.45988596450336,"Enriched"
"O75874","hsa01200","Carbon metabolism",0.939464322493608,8.50081349386948e-16,4.32833087062867e-14,7.45988596450336,"Enriched"
"O75874","hsa00020","Citrate cycle (TCA cycle)",0.939464322493608,8.50081349386948e-16,4.32833087062867e-14,7.45988596450336,"Enriched"
"O75874","hsa01230","Biosynthesis of amino acids",0.939464322493608,8.50081349386948e-16,4.32833087062867e-14,7.45988596450336,"Enriched"
"P48735","hsa01100","Metabolic pathways",-0.17430312901611,0.170014237665721,0.195997545686331,-0.856004859744704,"Depleted"
"P48735","hsa00020","Citrate cycle (TCA cycle)",-0.17430312901611,0.170014237665721,0.195997545686331,-0.856004859744704,"Depleted"
"P48735","hsa00480","Glutathione metabolism",-0.17430312901611,0.170014237665721,0.195997545686331,-0.856004859744704,"Depleted"
"P48735","hsa01200","Carbon metabolism",-0.17430312901611,0.170014237665721,0.195997545686331,-0.856004859744704,"Depleted"
"P48735","hsa04146","Peroxisome",-0.17430312901611,0.170014237665721,0.195997545686331,-0.856004859744704,"Depleted"
"P48735","hsa05230","Central carbon metabolism in cancer",-0.17430312901611,0.170014237665721,0.195997545686331,-0.856004859744704,"Depleted"
"P48735","hsa01230","Biosynthesis of amino acids",-0.17430312901611,0.170014237665721,0.195997545686331,-0.856004859744704,"Depleted"
"O43837","hsa01100","Metabolic pathways",0.756298322510578,2.76845167776443e-07,1.10660446970079e-06,4.73291251794748,"Enriched"
"O43837","hsa01200","Carbon metabolism",0.756298322510578,2.76845167776443e-07,1.10660446970079e-06,4.73291251794748,"Enriched"
"O43837","hsa00020","Citrate cycle (TCA cycle)",0.756298322510578,2.76845167776443e-07,1.10660446970079e-06,4.73291251794748,"Enriched"
"O43837","hsa01230","Biosynthesis of amino acids",0.756298322510578,2.76845167776443e-07,1.10660446970079e-06,4.73291251794748,"Enriched"
"P40925","hsa00630","Glyoxylate and dicarboxylate metabolism",0.53620369349871,0.000779908221832415,0.001419432963735,2.98466764284613,"Enriched"
"P40925","hsa00620","Pyruvate metabolism",0.53620369349871,0.000779908221832415,0.001419432963735,2.98466764284613,"Enriched"
"P40925","hsa00270","Cysteine and methionine metabolism",0.53620369349871,0.000779908221832415,0.001419432963735,2.98466764284613,"Enriched"
"P40925","hsa01200","Carbon metabolism",0.53620369349871,0.000779908221832415,0.001419432963735,2.98466764284613,"Enriched"
"P40925","hsa01100","Metabolic pathways",0.53620369349871,0.000779908221832415,0.001419432963735,2.98466764284613,"Enriched"
"P40925","hsa00020","Citrate cycle (TCA cycle)",0.53620369349871,0.000779908221832415,0.001419432963735,2.98466764284613,"Enriched"
"P40926","hsa01100","Metabolic pathways",0.629263838651379,5.71428230065404e-05,0.000127093007799778,3.65800507436545,"Enriched"
"P40926","hsa00620","Pyruvate metabolism",0.629263838651379,5.71428230065404e-05,0.000127093007799778,3.65800507436545,"Enriched"
"P40926","hsa00020","Citrate cycle (TCA cycle)",0.629263838651379,5.71428230065404e-05,0.000127093007799778,3.65800507436545,"Enriched"
"P40926","hsa00270","Cysteine and methionine metabolism",0.629263838651379,5.71428230065404e-05,0.000127093007799778,3.65800507436545,"Enriched"
"P40926","hsa00630","Glyoxylate and dicarboxylate metabolism",0.629263838651379,5.71428230065404e-05,0.000127093007799778,3.65800507436545,"Enriched"
"P40926","hsa01200","Carbon metabolism",0.629263838651379,5.71428230065404e-05,0.000127093007799778,3.65800507436545,"Enriched"
"P53396","hsa00020","Citrate cycle (TCA cycle)",0.683918209614058,7.96531937466083e-06,2.14396922375234e-05,4.0913908002854,"Enriched"
"P53396","hsa01100","Metabolic pathways",0.683918209614058,7.96531937466083e-06,2.14396922375234e-05,4.0913908002854,"Enriched"
"P21399","hsa00630","Glyoxylate and dicarboxylate metabolism",0.484503612858339,0.00247628851780494,0.00412746920913941,2.64146069773923,"Enriched"
"P21399","hsa00020","Citrate cycle (TCA cycle)",0.484503612858339,0.00247628851780494,0.00412746920913941,2.64146069773923,"Enriched"
"P21399","hsa01200","Carbon metabolism",0.484503612858339,0.00247628851780494,0.00412746920913941,2.64146069773923,"Enriched"
"P21399","hsa01230","Biosynthesis of amino acids",0.484503612858339,0.00247628851780494,0.00412746920913941,2.64146069773923,"Enriched"
"P21399","hsa01100","Metabolic pathways",0.484503612858339,0.00247628851780494,0.00412746920913941,2.64146069773923,"Enriched"
"Q99798","hsa00630","Glyoxylate and dicarboxylate metabolism",0.624832403167919,6.59614550891471e-05,0.000144823995593574,3.62438667165738,"Enriched"
"Q99798","hsa01100","Metabolic pathways",0.624832403167919,6.59614550891471e-05,0.000144823995593574,3.62438667165738,"Enriched"
"Q99798","hsa01200","Carbon metabolism",0.624832403167919,6.59614550891471e-05,0.000144823995593574,3.62438667165738,"Enriched"
"Q99798","hsa00020","Citrate cycle (TCA cycle)",0.624832403167919,6.59614550891471e-05,0.000144823995593574,3.62438667165738,"Enriched"
"Q99798","hsa01230","Biosynthesis of amino acids",0.624832403167919,6.59614550891471e-05,0.000144823995593574,3.62438667165738,"Enriched"
"P11498","hsa00620","Pyruvate metabolism",0.648466725746374,2.98834797183851e-05,7.04973208800516e-05,3.80641689138369,"Enriched"
"P11498","hsa01230","Biosynthesis of amino acids",0.648466725746374,2.98834797183851e-05,7.04973208800516e-05,3.80641689138369,"Enriched"
"P11498","hsa00020","Citrate cycle (TCA cycle)",0.648466725746374,2.98834797183851e-05,7.04973208800516e-05,3.80641689138369,"Enriched"
"P11498","hsa01200","Carbon metabolism",0.648466725746374,2.98834797183851e-05,7.04973208800516e-05,3.80641689138369,"Enriched"
"P11498","hsa01100","Metabolic pathways",0.648466725746374,2.98834797183851e-05,7.04973208800516e-05,3.80641689138369,"Enriched"
"P31040","hsa05016","Huntington disease",0.81242983863441,8.1954736618948e-09,5.09477337964012e-08,5.32331072909996,"Enriched"
"P31040","hsa05415","Diabetic cardiomyopathy",0.81242983863441,8.1954736618948e-09,5.09477337964012e-08,5.32331072909996,"Enriched"
"P31040","hsa04932","Non-alcoholic fatty liver disease",0.81242983863441,8.1954736618948e-09,5.09477337964012e-08,5.32331072909996,"Enriched"
"P31040","hsa00020","Citrate cycle (TCA cycle)",0.81242983863441,8.1954736618948e-09,5.09477337964012e-08,5.32331072909996,"Enriched"
